,Item_Identifier,Outlet_Identifier,Item_Outlet_Sales_Predicted
673,FDA44,OUT017,1097.449114663028
674,NCB18,OUT018,763.2988249943489
675,NCL53,OUT046,2703.294900313358
676,FDR16,OUT018,3251.2689823639303
677,NCQ05,OUT013,2748.6992101309415
678,FDF44,OUT018,1611.8024162682048
679,FDU50,OUT017,1948.3889698985886
680,FDG20,OUT010,729.1874387341757
681,FDD58,OUT035,1916.87130746555
682,FDT01,OUT017,3546.3370022698227
683,FDK15,OUT049,1974.668267863107
684,FDJ08,OUT049,3620.6938123257196
685,FDS10,OUT027,4119.93860264873
686,FDJ55,OUT049,3643.9384291738015
687,FDU32,OUT010,-14.8335903958166
688,FDG09,OUT035,3541.0279674201383
689,FDE39,OUT045,1902.5162841330118
690,FDU56,OUT013,2722.1373270814393
691,NCH55,OUT045,1883.236335414855
692,FDX33,OUT027,4117.745200935035
693,FDR24,OUT045,1046.823365452015
694,FDC33,OUT027,4958.6323042241675
695,NCV54,OUT027,3314.2032024940772
696,NCQ02,OUT013,3568.8418014084746
697,NCU17,OUT049,1989.1797815829439
698,NCZ06,OUT019,1476.393201482177
699,FDV37,OUT035,3547.668289292853
700,DRH25,OUT027,2476.9410311615593
701,NCI43,OUT035,1073.7955298809682
702,NCQ53,OUT017,3588.937899485266
703,NCT18,OUT035,2726.1740402666646
704,FDF14,OUT049,2829.7735465336254
705,FDM14,OUT046,1870.4824849307497
706,FDX57,OUT010,-59.2477140880203
707,NCV05,OUT046,2699.108114010397
708,FDX39,OUT013,3551.723718065523
709,FDA23,OUT046,1869.2379311804714
710,NCV06,OUT046,3510.2138738698313
711,NCE31,OUT045,1031.2952113258511
712,DRI39,OUT010,-902.4614486311702
713,FDH21,OUT049,2821.870034839735
714,FDR26,OUT046,2670.441685148465
715,FDA14,OUT019,675.1005855754499
716,FDG21,OUT018,2386.2287379694844
717,NCQ38,OUT018,1604.8991911123978
718,FDN20,OUT046,2678.783734669888
719,NCN29,OUT017,1120.8357577935517
720,FDI28,OUT018,780.3495640057348
721,FDA03,OUT027,4118.382708256874
722,FDZ28,OUT046,1860.1535699069057
723,FDO52,OUT027,4124.6444076086145
724,FDU10,OUT017,1122.2065814578261
725,FDP13,OUT027,2464.5221285470298
726,FDV02,OUT027,4117.78600096945
727,FDS28,OUT049,1160.503966302197
728,FDW49,OUT046,2660.8589627999136
729,FDP33,OUT046,3485.906779990167
730,FDJ03,OUT045,1055.50673949739
731,FDQ51,OUT013,1081.935303833391
732,DRK23,OUT049,3639.087452737812
733,FDU11,OUT045,1892.1218679449419
734,NCK06,OUT035,1939.0460173894503
735,FDY09,OUT017,2766.353535127276
736,NCY18,OUT035,2752.0466217552876
737,FDA10,OUT049,1983.1192336918787
738,FDO34,OUT017,2759.968552930616
739,FDE38,OUT027,4146.597210794352
740,FDF40,OUT017,3581.624713975186
741,FDY02,OUT017,3615.057109675521
742,FDS03,OUT019,-964.0328544989031
743,FDB59,OUT046,3510.025849071768
744,NCQ42,OUT049,1970.8573736180972
745,FDO15,OUT049,1163.5662714434152
746,DRN47,OUT010,793.9282978300678
747,FDA03,OUT035,2735.593050515864
748,FDA01,OUT035,1076.254633072267
749,FDB38,OUT046,2678.070635218978
750,FDT59,OUT017,3599.091746478074
751,FDG08,OUT035,2696.5292513251943
752,FDV56,OUT027,3308.5927226641506
753,FDY26,OUT046,3499.794586377957
754,DRE13,OUT035,1104.9123826138343
755,FDE51,OUT046,1037.637173276657
756,FDL40,OUT045,1887.2906928832294
757,FDD50,OUT046,2643.9526217640314
758,FDC04,OUT027,4950.573200779534
759,FDN15,OUT010,-43.897850246095004
760,FDC46,OUT013,2697.685228856094
761,FDV56,OUT013,1908.2108189443686
762,FDK43,OUT018,1615.961937824767
763,NCR29,OUT045,1072.216380988455
764,FDY03,OUT046,1842.0197998666736
765,FDU44,OUT049,2809.282035708925
766,FDZ04,OUT013,1091.1866343949282
767,FDU16,OUT049,1142.2119424614293
768,FDV07,OUT045,1900.2758969720057
769,NCL19,OUT013,2734.5890159119017
770,FDW01,OUT027,4121.944589234466
771,FDC10,OUT027,3304.8972008454675
772,DRC12,OUT017,3582.4220375339246
773,DRK39,OUT013,1092.8188477548347
774,FDG24,OUT027,2501.9500796161637
775,FDO04,OUT027,2478.1343671857285
776,DRB25,OUT035,1903.12906126929
777,FDK26,OUT035,2755.9845044451386
778,FDM52,OUT045,2714.1404616587497
779,FDY07,OUT045,1041.4172872111956
780,NCO06,OUT018,743.2229937962317
781,FDO10,OUT045,1075.0905692136118
782,FDK34,OUT013,3557.4132479697064
783,FDS33,OUT027,2471.23856753803
784,FDO45,OUT045,1064.4003379265398
785,FDF08,OUT046,1027.8447275025915
786,FDH58,OUT045,1891.976440168312
787,FDS03,OUT010,-879.4244757915687
788,DRF03,OUT035,1069.5168417274401
789,FDE02,OUT013,1066.638669293172
790,NCZ06,OUT013,3525.501184489058
791,FDW49,OUT049,2810.378835227557
792,FDR23,OUT017,2773.6715034781546
793,NCJ29,OUT027,2489.446494779807
794,FDY35,OUT045,1060.8682649435993
795,FDZ01,OUT027,3326.622615118733
796,FDX19,OUT046,3482.6472756087933
797,FDG44,OUT018,775.659299833236
798,FDQ23,OUT035,1930.5501104780978
799,FDY22,OUT017,2722.0765807363887
800,NCN41,OUT013,1894.0824530994562
801,FDA47,OUT045,2732.992547967785
802,NCD19,OUT045,1086.1020872983634
803,FDO36,OUT027,4105.515058068561
804,FDH20,OUT013,1904.6740666037142
805,FDN12,OUT027,3288.8137809792734
806,NCJ30,OUT018,2433.6819621895484
807,FDB09,OUT049,1974.7618632276874
808,FDA09,OUT045,2679.680563582575
809,FDL24,OUT027,4143.894160015142
810,FDP03,OUT035,1922.3914732722283
811,FDR58,OUT027,3321.7922862047108
812,FDO13,OUT013,2737.9135113964676
813,DRD49,OUT035,3528.6291149646477
814,NCF42,OUT035,2686.100036374306
815,DRK35,OUT035,1086.2886254116245
816,FDR58,OUT013,1096.0983710460623
817,FDQ15,OUT027,2430.7466055789173
818,NCP50,OUT013,1077.8486082524291
819,FDV45,OUT046,3504.244200035366
820,DRP35,OUT049,1958.2445033064462
821,FDN23,OUT035,2739.8765211176406
822,FDS44,OUT049,3602.9099607402413
823,NCI54,OUT018,1601.248373521292
824,FDH40,OUT027,2473.5436076050473
825,FDF46,OUT035,1907.7832961612185
826,FDA21,OUT018,2429.4017316989575
827,FDI41,OUT019,671.0989121295754
828,FDE35,OUT010,-858.9951232911501
829,DRJ24,OUT013,3537.7272004598344
830,NCK17,OUT027,2487.675005049826
831,FDA15,OUT045,3556.063177873044
832,FDD36,OUT027,3312.742816703686
833,DRD60,OUT019,691.2916354559172
834,FDA46,OUT013,3532.1864364052853
835,NCO54,OUT045,1056.9834333138815
836,FDL48,OUT010,-907.6882416650726
837,NCM19,OUT027,3306.2036174692967
838,FDS31,OUT049,2825.3097072068813
839,FDV12,OUT035,1895.5401787131427
840,FDQ31,OUT035,1114.7033036291878
841,FDK55,OUT019,-959.5323775317922
842,DRG15,OUT049,1167.0556747899423
843,NCR17,OUT018,1616.7312289725162
844,FDV01,OUT027,4130.855449688466
845,FDT21,OUT018,3274.0863455852714
846,FDT10,OUT046,1023.231809829143
847,FDL56,OUT019,-1003.8654189900783
848,FDS49,OUT017,1114.221173871992
849,FDT32,OUT019,1493.365599310321
850,NCX42,OUT013,2758.5831845854473
851,FDX26,OUT010,743.8221866179917
852,FDN02,OUT013,3539.067646267309
853,FDJ40,OUT027,3303.2575692446535
854,FDU13,OUT019,626.3673652135742
855,DRE27,OUT046,1837.803796299262
856,FDS27,OUT035,3576.3613879928607
857,FDU44,OUT027,4129.175295947852
858,DRM59,OUT019,732.5645016410492
859,FDT08,OUT049,2808.657654384462
860,FDL46,OUT017,1920.9477360836745
861,NCV30,OUT010,-901.147232435454
862,FDP51,OUT046,1847.9146365716576
863,FDA51,OUT013,1879.926153108101
864,FDM46,OUT045,1865.0547041283673
865,FDK02,OUT017,1921.023585009171
866,FDJ57,OUT035,2754.71728162572
867,FDJ45,OUT027,2460.908301745627
868,NCB31,OUT017,3584.1704750369
869,FDJ03,OUT013,1073.365948067329
870,FDT50,OUT013,1900.5410869303523
871,NCY41,OUT049,1142.5921063452397
872,FDJ60,OUT045,2692.811645979192
873,FDZ35,OUT046,1877.4703754849024
874,FDS21,OUT018,769.1063979601898
875,FDM52,OUT046,2688.7575269867266
876,FDQ08,OUT027,2482.5941594456417
877,FDQ56,OUT035,1079.908953293388
878,FDS47,OUT049,1125.995493650279
879,DRM48,OUT045,1036.2048110280818
880,FDW46,OUT017,1107.7249730981691
881,FDW27,OUT018,2411.60890001164
882,NCQ05,OUT010,793.078944988167
883,FDU40,OUT010,1588.0534360503382
884,DRE12,OUT027,3317.7025247604697
885,FDX35,OUT013,3563.9200213833374
886,FDD51,OUT049,1141.8494242336224
887,FDY27,OUT018,2447.634023216847
888,NCN06,OUT046,2674.947723146941
889,FDR57,OUT035,2758.1887478887047
890,FDL32,OUT049,1955.7260137742608
891,FDW46,OUT018,769.6147112850254
892,NCO17,OUT027,3304.2748357650635
893,FDR19,OUT013,2694.0329579120125
894,FDJ33,OUT017,1936.9282040998776
895,FDB15,OUT046,3489.2941555497255
896,FDA52,OUT045,2679.574746716019
897,FDZ08,OUT027,2461.8062607902357
898,FDR27,OUT017,1920.0134789168078
899,NCK42,OUT046,3535.8364527797776
900,FDZ12,OUT019,726.8499409229601
901,FDM60,OUT018,781.6837540705635
902,NCI31,OUT018,749.8325974004018
903,FDX39,OUT049,3632.274924714995
904,NCV05,OUT017,2777.614441646496
905,FDX16,OUT046,2669.9281098722404
906,DRK12,OUT010,-841.7782438506813
907,NCA05,OUT017,2754.3606455496156
908,DRG51,OUT010,796.6873669883205
909,NCR30,OUT018,751.6678884528717
910,NCE31,OUT046,1006.0127154377717
911,FDM56,OUT019,-154.30972732369491
912,FDP24,OUT013,1876.0908010676467
913,DRM37,OUT010,1570.0989182218916
914,FDN56,OUT013,2729.1953345635075
915,DRE60,OUT049,3609.476218891663
916,FDW49,OUT019,657.6872311668258
917,FDM20,OUT046,3521.975000373991
918,FDK15,OUT019,-155.95119727993483
919,FDK48,OUT049,1176.1983327451676
920,FDO49,OUT019,-945.0817821813728
921,FDC09,OUT018,1602.8327865751428
922,NCZ41,OUT013,1883.6293476090493
923,FDP19,OUT046,1825.8857476592461
924,FDQ24,OUT019,1496.6794292460988
925,DRL11,OUT045,2717.9913478271355
926,FDO36,OUT035,2708.506554998654
927,FDN52,OUT027,2462.3553271623705
928,FDF21,OUT010,1601.4863112640553
929,FDU40,OUT013,3540.265873538623
930,FDS51,OUT049,1164.124623167736
931,FDE45,OUT046,2691.2780777479493
932,FDX50,OUT035,1883.3212773829794
933,NCN14,OUT019,653.5079608320993
934,FDQ21,OUT018,1591.571693327305
935,FDV57,OUT027,4119.625219802432
936,FDB44,OUT013,3579.751050723139
937,FDG52,OUT013,1072.4402237460383
938,FDL38,OUT019,-942.5472656882537
939,NCS54,OUT049,2821.022775544955
940,DRL37,OUT035,1075.401768008113
941,FDA43,OUT013,3554.9948095787477
942,FDZ39,OUT017,1933.76160509673
943,FDG45,OUT018,3278.883496532333
944,FDH10,OUT013,3536.208579300207
945,FDO10,OUT010,-858.1144128680316
946,FDS35,OUT027,2468.8906465897444
947,FDI41,OUT027,4113.172386790862
948,FDN21,OUT027,4108.409628003501
949,NCO18,OUT045,2719.109009779202
950,FDB34,OUT018,778.0430706936097
951,FDD05,OUT013,1899.6892831388425
952,FDX59,OUT027,2485.2817921213345
953,FDZ23,OUT010,754.3020107806085
954,FDX27,OUT046,997.6651101580476
955,FDV07,OUT017,1963.2091329192153
956,FDR14,OUT017,1078.345705748406
957,FDO01,OUT045,1876.5140473704894
958,FDO13,OUT017,2773.1555691531885
959,FDU25,OUT035,1091.0705307691312
960,NCK54,OUT027,3312.8660810740075
961,FDZ56,OUT013,2729.3552870639487
962,NCL55,OUT017,3587.306423941397
963,FDD59,OUT045,1061.764023553148
964,FDJ55,OUT017,3598.685743269484
965,FDA45,OUT027,4077.864069632429
966,DRF23,OUT010,756.177370356055
967,FDT49,OUT017,1921.5700937118777
968,NCO17,OUT035,1930.146519762479
969,FDH22,OUT035,1896.0463443746185
970,FDT34,OUT049,1954.455832611213
971,FDB39,OUT045,1067.8395291359807
972,FDQ22,OUT045,1058.5675584278981
973,NCN43,OUT010,-26.211511685632104
974,FDG57,OUT049,1148.4479680962431
975,FDR20,OUT035,1072.7738257253623
976,FDU22,OUT019,-156.77386731654883
977,NCC43,OUT017,3589.5938778982045
978,FDP01,OUT010,749.4828409791028
979,FDF52,OUT018,2429.9012170597607
980,FDZ33,OUT035,2721.4908577575516
981,FDP48,OUT027,4144.445440766212
982,FDW56,OUT010,1601.2984353615059
983,FDC26,OUT018,1583.8792395320168
984,FDF34,OUT018,3271.695263123561
985,FDJ33,OUT035,1905.1930304461725
986,FDD04,OUT045,2692.053686199808
987,NCJ31,OUT013,3498.8677382801443
988,FDO57,OUT046,2649.7873952839
989,FDM36,OUT027,4130.247107160205
990,NCY05,OUT046,1032.8966582080325
991,FDS44,OUT027,4922.997921358567
992,FDZ39,OUT035,1901.898315811729
993,NCM31,OUT017,2770.971189785305
994,DRK11,OUT013,2752.7763719924933
995,FDO34,OUT010,774.0212339987668
996,NCL30,OUT035,1895.9941418125732
997,FDK28,OUT017,3602.074262610766
998,DRJ39,OUT035,3545.4635858599495
999,NCP06,OUT027,4115.179437136487
1000,FDE33,OUT027,2464.552139497344
1001,FDZ44,OUT049,1999.4060489964534
1002,FDV46,OUT018,1600.8206971204934
1003,NCO06,OUT035,1049.6153813882509
1004,DRG03,OUT013,2722.145652417187
1005,FDU37,OUT013,1070.011077157272
1006,FDI57,OUT013,3537.4209213159975
1007,FDM45,OUT013,1902.3409076976411
1008,FDC26,OUT035,1890.2960175562132
1009,FDU14,OUT027,4948.732299612129
1010,FDB26,OUT046,1039.126258848332
1011,FDC29,OUT018,1620.076301043661
1012,FDY58,OUT017,3596.2304895980815
1013,FDR59,OUT035,3550.29417787692
1014,FDS03,OUT027,2482.1336019348073
1015,FDR43,OUT013,1031.9638886089704
1016,FDZ25,OUT027,4130.452174623264
1017,NCN26,OUT045,1897.939626675939
1018,FDO38,OUT018,758.9053615113161
1019,FDP28,OUT017,3578.796728538229
1020,FDG31,OUT010,-867.736661270668
1021,FDI45,OUT013,2733.0144090993035
1022,NCS54,OUT010,793.9949581735038
1023,FDE17,OUT045,2693.583972948356
1024,NCG06,OUT046,3510.0417098542785
1025,FDQ57,OUT019,716.0149058760342
1026,NCB31,OUT035,3552.4906173531836
1027,NCP29,OUT018,767.1613392881568
1028,NCX29,OUT019,676.2472847313179
1029,FDU37,OUT018,767.0718583486471
1030,FDM02,OUT010,-887.255480913733
1031,FDN16,OUT046,1857.869038364263
1032,FDR46,OUT046,2649.3120819342066
1033,FDE50,OUT027,4949.93752979154
1034,FDL52,OUT010,-859.1463631549416
1035,FDQ49,OUT013,2715.9313353796642
1036,FDI14,OUT045,1871.3013909678039
1037,FDS16,OUT013,2719.3238726218397
1038,FDU15,OUT049,1165.166647084141
1039,NCG43,OUT027,3280.2120236019728
1040,FDR23,OUT027,4113.295044925623
1041,FDS52,OUT027,3327.933007043591
1042,NCP18,OUT018,2435.205932653188
1043,DRF23,OUT027,4126.838484519256
1044,FDO09,OUT045,3512.1336365160296
1045,FDB40,OUT045,2714.3063953981737
1046,DRK37,OUT019,1537.8337954764395
1047,DRN11,OUT046,2662.9623955806173
1048,FDE22,OUT045,2725.6318248135985
1049,FDF04,OUT035,3558.9517146991784
1050,FDE41,OUT017,1118.5732089343014
1051,FDW08,OUT027,3276.1052225092226
1052,NCD54,OUT035,2720.4848443763367
1053,FDZ33,OUT018,2415.0993119567256
1054,FDO23,OUT035,1040.9125928953706
1055,FDN34,OUT035,2728.093174945682
1056,FDL39,OUT013,2717.9940151641413
1057,FDT28,OUT049,2804.9939935070406
1058,FDH33,OUT018,753.8667276702657
1059,FDA34,OUT017,2779.160480726917
1060,FDZ56,OUT035,2732.819567802875
1061,DRH23,OUT017,1072.5166010152714
1062,NCO18,OUT035,2740.3901420258453
1063,DRG27,OUT018,801.1990169758778
1064,FDM28,OUT010,770.7211853528959
1065,NCY41,OUT010,-898.2145003435662
1066,FDD21,OUT035,1919.9177306129911
1067,FDD44,OUT049,3637.886423614231
1068,FDP16,OUT046,3501.7217542591316
1069,FDQ37,OUT046,3481.1278472788345
1070,NCY05,OUT045,1058.2612586678558
1071,NCE07,OUT035,1930.2996515549733
1072,DRI51,OUT035,2725.3418631473023
1073,NCI31,OUT045,1034.8691871139908
1074,FDK60,OUT046,1868.3188905205986
1075,FDY12,OUT046,1014.834113054289
1076,FDO38,OUT049,1142.330112291124
1077,FDP11,OUT035,3545.5122438312974
1078,FDC21,OUT019,-134.54479491840425
1079,NCF54,OUT017,2753.8011553124716
1080,FDC35,OUT027,4945.466982312484
1081,FDV43,OUT049,1143.9920854653155
1082,DRE12,OUT049,1997.7846227991056
1083,DRE27,OUT013,1881.0322392336586
1084,DRC36,OUT027,4131.362512174812
1085,FDZ38,OUT027,4132.10573387085
1086,NCW42,OUT017,3575.133419444942
1087,NCZ18,OUT045,3506.3809151967316
1088,FDL13,OUT019,1510.4653286507712
1089,NCN18,OUT018,1587.43436380785
1090,FDI41,OUT017,2747.9692764782976
1091,FDV22,OUT013,2737.542791012861
1092,NCB43,OUT027,4922.799827611443
1093,FDQ46,OUT035,1903.5954253836894
1094,FDC44,OUT049,1994.2007402390334
1095,FDB22,OUT035,2725.3045652378178
1096,FDV23,OUT045,1873.4853530069975
1097,FDK10,OUT027,4149.630026286838
1098,FDF05,OUT045,3533.5438529593803
1099,FDL33,OUT046,3509.321083302778
1100,FDD20,OUT027,3310.933259785531
1101,NCM54,OUT027,3293.273683587392
1102,FDW48,OUT017,1115.4246006850765
1103,DRF36,OUT018,3252.839161809229
1104,NCM06,OUT045,2716.391807769899
1105,NCA54,OUT010,773.3230116105553
1106,FDT46,OUT045,1070.8319929845204
1107,FDH20,OUT035,1908.1385054123202
1108,FDT38,OUT045,1045.3340889310473
1109,NCI17,OUT045,1867.2373633636428
1110,FDO40,OUT017,2760.5251635419027
1111,FDP12,OUT046,1044.5600154823437
1112,FDI44,OUT027,2456.4356757879814
1113,FDB21,OUT027,4983.485868845262
1114,FDG16,OUT013,3537.002998914675
1115,NCZ42,OUT017,3607.8901792803063
1116,NCJ30,OUT017,2771.7871221245096
1117,FDV49,OUT046,3525.9839851033566
1118,NCO43,OUT045,1919.3806966007069
1119,NCF18,OUT010,1566.969677601706
1120,NCX41,OUT010,1611.8885283577822
1121,FDY11,OUT013,1099.8673588397767
1122,FDU46,OUT049,1177.8144833090066
1123,NCI18,OUT049,3633.959188910804
1124,FDL38,OUT035,1091.4121804087729
1125,FDY60,OUT017,2777.8844857438053
1126,FDF53,OUT049,2781.3557266175985
1127,NCM05,OUT027,4966.433879538166
1128,FDR13,OUT018,1615.151763145225
1129,FDA49,OUT019,-983.7084931707711
1130,FDY52,OUT019,-921.1705881039854
1131,FDL02,OUT019,-180.5092028750248
1132,FDO24,OUT013,2694.4935955471547
1133,FDM08,OUT035,3563.7633837755257
1134,FDJ02,OUT019,694.3783972359727
1135,FDW40,OUT018,2406.9272930718116
1136,FDT46,OUT027,2489.0575399315194
1137,FDY08,OUT017,1909.8155031182353
1138,FDM21,OUT027,4933.829192515204
1139,FDH26,OUT027,4119.972697566427
1140,NCM42,OUT049,2007.4501173490073
1141,FDW13,OUT035,1077.8571578181543
1142,FDN04,OUT027,4143.748553355839
1143,NCD07,OUT046,1885.5827112466923
1144,FDB34,OUT010,-869.0789399900971
1145,FDD09,OUT013,2743.788353018992
1146,DRH59,OUT049,1180.1222991226023
1147,DRN36,OUT035,1902.3739719822488
1148,DRA24,OUT017,2752.9871618164807
1149,FDY36,OUT027,2493.4798509013945
1150,FDG34,OUT013,1911.4739007168575
1151,FDK43,OUT017,1954.0936472304293
1152,NCM06,OUT017,2769.4663727916686
1153,FDK22,OUT018,3266.751247026942
1154,FDF21,OUT027,4958.643226214879
1155,FDO33,OUT018,1584.8542875129294
1156,NCO43,OUT017,1957.773847355998
1157,FDX15,OUT035,2689.905097546526
1158,FDS10,OUT046,2676.3265543292428
1159,FDD46,OUT019,657.0553379631406
1160,FDV22,OUT018,2434.7482150026353
1161,NCR29,OUT018,787.1968104221567
1162,FDU34,OUT017,1919.2193607848217
1163,FDZ35,OUT018,1617.8567273492556
1164,FDA26,OUT035,3562.6617339036293
1165,FDP38,OUT017,1126.467541104089
1166,FDT22,OUT035,1069.0059629931711
1167,FDA50,OUT017,1920.129007013289
1168,FDY10,OUT046,1850.4545332863902
1169,FDC09,OUT045,1887.8342841962858
1170,FDT19,OUT018,2409.3924540398757
1171,FDO34,OUT027,4125.065876902735
1172,NCV54,OUT049,1994.3604366322454
1173,FDH57,OUT027,3313.862798527197
1174,FDA28,OUT046,1854.3486610734094
1175,FDB05,OUT046,3519.4002617404158
1176,FDK45,OUT019,-122.69477037392949
1177,DRH01,OUT019,653.972927097728
1178,FDY52,OUT046,1064.395722655614
1179,FDR48,OUT035,2751.5737494312343
1180,FDY15,OUT035,2682.926526935724
1181,FDM51,OUT049,1994.9702428367734
1182,FDR43,OUT046,988.7279690099008
1183,FDW09,OUT013,1084.810495925241
1184,FDV44,OUT049,3649.1910232411865
1185,DRH37,OUT019,684.4657737070554
1186,FDZ47,OUT049,1957.541645938458
1187,NCP43,OUT046,2681.167978933544
1188,FDL26,OUT018,2407.598095038962
1189,DRM35,OUT017,2765.943755039466
1190,FDM39,OUT018,2440.7875557601046
1191,DRD15,OUT045,3540.2924153425547
1192,NCK06,OUT010,-10.58552952583159
1193,FDV04,OUT045,2692.3674061420907
1194,FDG46,OUT027,3320.0274167088764
1195,FDO19,OUT049,1158.842497086591
1196,NCN05,OUT049,2832.144336614768
1197,DRA12,OUT045,1905.1497092454135
1198,FDJ02,OUT049,2807.8860572612057
1199,NCK17,OUT045,1069.4342759309852
1200,FDO58,OUT013,2717.228480304424
1201,FDB22,OUT049,2802.3627106192234
1202,FDG33,OUT045,2701.160222231405
1203,FDK58,OUT045,1891.6800898556357
1204,DRH49,OUT019,-961.7281197817588
1205,FDT43,OUT046,1036.9859102497105
1206,NCR38,OUT049,3605.4573747953664
1207,DRI39,OUT035,1065.7489546466174
1208,NCZ05,OUT035,1915.5602237378787
1209,FDU21,OUT013,1073.3015981901722
1210,NCP54,OUT049,1983.80816790126
1211,NCX29,OUT045,2706.3071659761054
1212,FDV01,OUT017,2765.856125176477
1213,NCS17,OUT017,1916.7390346645018
1214,NCN07,OUT013,1896.2727293941618
1215,FDB14,OUT035,1874.2131508676384
1216,NCJ18,OUT035,1873.5608368123114
1217,FDF57,OUT046,2679.920504240774
1218,DRG01,OUT013,1076.222069254196
1219,FDA02,OUT018,2430.5379874723913
1220,DRJ37,OUT017,2766.2952868875645
1221,NCP55,OUT013,1087.0664103719835
1222,FDW45,OUT027,4121.551253909936
1223,FDK38,OUT045,2725.3262684561814
1224,NCZ30,OUT010,-23.377312742717322
1225,FDK08,OUT019,-165.24830607650506
1226,DRY23,OUT035,1072.274321961864
1227,FDT31,OUT046,3507.4089364560496
1228,FDU52,OUT018,2434.903573193621
1229,NCG19,OUT013,3507.234009423043
1230,NCR30,OUT045,1036.697887876737
1231,FDN23,OUT045,2718.5602344236486
1232,FDQ01,OUT045,3486.601728101896
1233,FDO22,OUT010,-860.4299437574068
1234,DRE13,OUT045,1083.6291390301676
1235,FDL44,OUT035,2732.3499423554285
1236,FDT34,OUT035,1877.4318898295578
1237,DRM23,OUT035,2697.7154964531155
1238,FDF32,OUT045,3523.352439384922
1239,NCE18,OUT045,3552.74219520284
1240,FDA51,OUT027,3280.496961630799
1241,DRZ24,OUT017,1942.1498786652003
1242,FDT48,OUT049,3655.3199398336465
1243,DRG11,OUT046,1891.916667094171
1244,FDE58,OUT049,1971.1762491801558
1245,DRA12,OUT013,2735.4656915032892
1246,FDP60,OUT017,1927.3628010664427
1247,FDT10,OUT045,1048.591949730963
1248,FDE05,OUT013,2739.75576010822
1249,FDC32,OUT045,1033.163383835042
1250,FDJ22,OUT017,3575.624526903426
1251,NCH18,OUT018,3262.103003210441
1252,DRE37,OUT019,1490.5925655482918
1253,DRC13,OUT035,1924.093307903364
1254,FDG47,OUT046,3505.798610925911
1255,FDY55,OUT018,3233.2466423162987
1256,NCW29,OUT027,3308.755030340022
1257,NCT05,OUT045,3550.802128429017
1258,FDN50,OUT049,1157.7268985086434
1259,FDU60,OUT010,753.0198267659196
1260,FDX02,OUT013,3545.457498599895
